Datetime,Day-ahead Price [GBP/MWh],Net Load,Last Closing Gas Price [GBpence/therm]
2022-09-12 22:00:00+00:00,253.905,22348.5,566.17
2022-09-12 23:00:00+00:00,247.875,19820.5,566.17
2022-09-13 00:00:00+00:00,244.505,17025.5,566.17
2022-09-13 01:00:00+00:00,243.765,14915,524.56
2022-09-13 02:00:00+00:00,249.29,14047.5,524.56
2022-09-13 03:00:00+00:00,262.6,13802,524.56
2022-09-13 04:00:00+00:00,319.31,13665.5,524.56
2022-09-13 05:00:00+00:00,381.515,13869.5,524.56
2022-09-13 06:00:00+00:00,397.48,15298.40291,524.56
2022-09-13 07:00:00+00:00,388.32,19012.7119,524.56
2022-09-13 08:00:00+00:00,371.15,22684.61753,524.56
2022-09-13 09:00:00+00:00,352.82,23688.98014,524.56
2022-09-13 10:00:00+00:00,342.595,23385.5282,524.56
2022-09-13 11:00:00+00:00,342.12,23041.59943,524.56
2022-09-13 12:00:00+00:00,340.45,23199.41501,524.56
2022-09-13 13:00:00+00:00,349.815,22987.32588,524.56
2022-09-13 14:00:00+00:00,389.7,22650.43561,524.56
2022-09-13 15:00:00+00:00,431.725,22903.82266,524.56
2022-09-13 16:00:00+00:00,454.255,24082.5723,524.56
2022-09-13 17:00:00+00:00,465.575,26134.13064,524.56
2022-09-13 18:00:00+00:00,448.065,27816.54909,524.56
2022-09-13 19:00:00+00:00,404.305,28305,524.56
2022-09-13 20:00:00+00:00,349.88,28504,524.56
2022-09-13 21:00:00+00:00,305.105,27946,524.56
2022-09-13 22:00:00+00:00,277.325,25395.5,524.56
2022-09-13 23:00:00+00:00,260.745,23011.5,524.56
2022-09-14 00:00:00+00:00,247.065,20104,524.56
2022-09-14 01:00:00+00:00,237.215,18305,537.1
2022-09-14 02:00:00+00:00,237.325,17400.5,537.1
2022-09-14 03:00:00+00:00,244.25,16880.5,537.1
2022-09-14 04:00:00+00:00,306.325,16595,537.1
2022-09-14 05:00:00+00:00,406.85,16736.5,537.1
2022-09-14 06:00:00+00:00,443.905,17631.54783,537.1
2022-09-14 07:00:00+00:00,420.945,19995.6115,537.1
2022-09-14 08:00:00+00:00,389.265,22772.47815,537.1
2022-09-14 09:00:00+00:00,357.355,23716.22103,537.1
2022-09-14 10:00:00+00:00,337,23483.1573,537.1
2022-09-14 11:00:00+00:00,319.565,21869.99452,537.1
2022-09-14 12:00:00+00:00,306.95,20916.20743,537.1
2022-09-14 13:00:00+00:00,302.175,20155.5802,537.1
2022-09-14 14:00:00+00:00,333.78,19448.01267,537.1
2022-09-14 15:00:00+00:00,386.52,19329.62904,537.1
2022-09-14 16:00:00+00:00,415.875,20982.42751,537.1
2022-09-14 17:00:00+00:00,434.645,23105.29942,537.1
2022-09-14 18:00:00+00:00,419.77,25626.13422,537.1
2022-09-14 19:00:00+00:00,380.315,27148.5,537.1
2022-09-14 20:00:00+00:00,330.1,27792,537.1
2022-09-14 21:00:00+00:00,307.48,27876,537.1
2022-09-14 22:00:00+00:00,300.455,26035.5,537.1
2022-09-14 23:00:00+00:00,279.505,22804.5,537.1
2022-09-15 00:00:00+00:00,269.205,19587,537.1
2022-09-15 01:00:00+00:00,263.665,17857,584
2022-09-15 02:00:00+00:00,263.105,17124,584
2022-09-15 03:00:00+00:00,264.735,16618,584
2022-09-15 04:00:00+00:00,307.53,16127.5,584
2022-09-15 05:00:00+00:00,381.21,16163,584
2022-09-15 06:00:00+00:00,408.56,17304.55343,584
2022-09-15 07:00:00+00:00,387.49,21005.11867,584
2022-09-15 08:00:00+00:00,339.875,24175.10888,584
2022-09-15 09:00:00+00:00,295.505,24664.48992,584
2022-09-15 10:00:00+00:00,274.615,24283.04946,584
2022-09-15 11:00:00+00:00,264.29,23613.5718,584
2022-09-15 12:00:00+00:00,260.545,22653.57598,584
2022-09-15 13:00:00+00:00,260.615,22199.78962,584
2022-09-15 14:00:00+00:00,275.115,21355.28357,584
2022-09-15 15:00:00+00:00,328.73,21267.85005,584
2022-09-15 16:00:00+00:00,378.615,21749.7201,584
2022-09-15 17:00:00+00:00,389.91,23646.04054,584
2022-09-15 18:00:00+00:00,364.085,25359.27653,584
2022-09-15 19:00:00+00:00,312.21,26137.5,584
2022-09-15 20:00:00+00:00,273.33,26872,584
2022-09-15 21:00:00+00:00,285.425,25897.5,584
2022-09-15 22:00:00+00:00,296.94,23121.5,584
2022-09-15 23:00:00+00:00,270.95,19516,584
2022-09-16 00:00:00+00:00,252.225,15274,584
2022-09-16 01:00:00+00:00,241.995,13092,587.75
2022-09-16 02:00:00+00:00,246.375,12165.5,587.75
2022-09-16 03:00:00+00:00,271.93,11121,587.75
2022-09-16 04:00:00+00:00,327.19,10309,587.75
2022-09-16 05:00:00+00:00,380.145,9854,587.75
2022-09-16 06:00:00+00:00,386.805,10038.27911,587.75
2022-09-16 07:00:00+00:00,336.535,12945.86835,587.75
2022-09-16 08:00:00+00:00,273.455,15586.68536,587.75
2022-09-16 09:00:00+00:00,247.095,15184.17157,587.75
2022-09-16 10:00:00+00:00,243.83,13430.57497,587.75
2022-09-16 11:00:00+00:00,241.895,12149.18276,587.75
2022-09-16 12:00:00+00:00,234.98,11619.05274,587.75
2022-09-16 13:00:00+00:00,226.235,11564.02853,587.75
2022-09-16 14:00:00+00:00,236.825,11278.23299,587.75
2022-09-16 15:00:00+00:00,281.315,11242.26618,587.75
2022-09-16 16:00:00+00:00,340.59,12602.57517,587.75
2022-09-16 17:00:00+00:00,377.8,15179.01898,587.75
2022-09-16 18:00:00+00:00,364.525,17558.24978,587.75
2022-09-16 19:00:00+00:00,323.315,20187,587.75
2022-09-16 20:00:00+00:00,279.085,21424,587.75
2022-09-16 21:00:00+00:00,252.995,20204,587.75
2022-09-16 22:00:00+00:00,237.315,18130.5,587.75
2022-09-16 23:00:00+00:00,218.09,15722,587.75
2022-09-17 00:00:00+00:00,196.79,13630,587.75
2022-09-17 01:00:00+00:00,174.765,12305.5,532.78
2022-09-17 02:00:00+00:00,166.465,11516,532.78
2022-09-17 03:00:00+00:00,182.005,10842.5,532.78
2022-09-17 04:00:00+00:00,214.73,10292.5,532.78
2022-09-17 05:00:00+00:00,222.485,10076.5,532.78
2022-09-17 06:00:00+00:00,234.205,10522.55393,532.78
2022-09-17 07:00:00+00:00,245.65,11909.89889,532.78
2022-09-17 08:00:00+00:00,225.955,13241.33242,532.78
2022-09-17 09:00:00+00:00,210.055,13383.21144,532.78
2022-09-17 10:00:00+00:00,198.39,12543.61853,532.78
2022-09-17 11:00:00+00:00,174.77,11653.00866,532.78
2022-09-17 12:00:00+00:00,155.55,10792.55211,532.78
2022-09-17 13:00:00+00:00,154.92,10520.00882,532.78
2022-09-17 14:00:00+00:00,173.45,10500.87276,532.78
2022-09-17 15:00:00+00:00,205.02,10987.17543,532.78
2022-09-17 16:00:00+00:00,248.565,12638.91772,532.78
2022-09-17 17:00:00+00:00,285.455,15503.47208,532.78
2022-09-17 18:00:00+00:00,282.965,18860.77821,532.78
2022-09-17 19:00:00+00:00,250.1,20582,532.78
2022-09-17 20:00:00+00:00,219.325,21773.5,532.78
2022-09-17 21:00:00+00:00,224.02,21893,532.78
2022-09-17 22:00:00+00:00,218.325,19500.5,532.78
2022-09-17 23:00:00+00:00,190.17,16930,532.78
2022-09-18 00:00:00+00:00,177.425,14229,532.78
2022-09-18 01:00:00+00:00,164.875,12773.5,532.78
2022-09-18 02:00:00+00:00,163.665,11652.5,532.78
2022-09-18 03:00:00+00:00,175.8,10671.5,532.78
2022-09-18 04:00:00+00:00,182.605,10157,532.78
2022-09-18 05:00:00+00:00,184.25,9898.5,532.78
2022-09-18 06:00:00+00:00,191.73,10239.00739,532.78
2022-09-18 07:00:00+00:00,195.655,10603.10011,532.78
2022-09-18 08:00:00+00:00,197.275,11178.75663,532.78
2022-09-18 09:00:00+00:00,199.525,12119.11669,532.78
2022-09-18 10:00:00+00:00,199.9,13843.16658,532.78
2022-09-18 11:00:00+00:00,201.88,14637.87752,532.78
2022-09-18 12:00:00+00:00,202.17,15604.71003,532.78
2022-09-18 13:00:00+00:00,197.63,16016.61151,532.78
2022-09-18 14:00:00+00:00,199.775,16010.03432,532.78
2022-09-18 15:00:00+00:00,231.51,15875.09842,532.78
2022-09-18 16:00:00+00:00,269.035,17330.72944,532.78
2022-09-18 17:00:00+00:00,292.025,19681.77003,532.78
2022-09-18 18:00:00+00:00,273.34,21667.56943,532.78
2022-09-18 19:00:00+00:00,223.53,23387.5,532.78
2022-09-18 20:00:00+00:00,201.165,24404.5,532.78
2022-09-18 21:00:00+00:00,196.205,24042.5,532.78
2022-09-18 22:00:00+00:00,187.085,22247,532.78
2022-09-18 23:00:00+00:00,183.84,20085,532.78
2022-09-19 00:00:00+00:00,180.255,17997.5,532.78
2022-09-19 01:00:00+00:00,173.545,17146.5,532.78
2022-09-19 02:00:00+00:00,179.825,16508.5,532.78
2022-09-19 03:00:00+00:00,195.125,15984.5,532.78
2022-09-19 04:00:00+00:00,216.885,15557.5,532.78
2022-09-19 05:00:00+00:00,223.285,15743.5,532.78
2022-09-19 06:00:00+00:00,229.505,16223.47387,532.78
2022-09-19 07:00:00+00:00,247.615,17317.50938,532.78
2022-09-19 08:00:00+00:00,242.27,18040.88307,532.78
2022-09-19 09:00:00+00:00,224.545,17772.82555,532.78
2022-09-19 10:00:00+00:00,217.05,18505.58526,532.78
2022-09-19 11:00:00+00:00,218.415,18584.27312,532.78
2022-09-19 12:00:00+00:00,216.595,18264.08191,532.78
2022-09-19 13:00:00+00:00,222.465,18580.82961,532.78
2022-09-19 14:00:00+00:00,243.455,18682.11796,532.78
2022-09-19 15:00:00+00:00,285.43,19012.34461,532.78
2022-09-19 16:00:00+00:00,343.65,20619.88864,532.78
2022-09-19 17:00:00+00:00,375.495,22770.1689,532.78
2022-09-19 18:00:00+00:00,350.265,25449.45225,532.78
2022-09-19 19:00:00+00:00,300.42,27110.5,532.78
2022-09-19 20:00:00+00:00,248.13,27430,532.78
2022-09-19 21:00:00+00:00,213.355,27613.5,532.78
2022-09-19 22:00:00+00:00,206.155,25911.5,532.78
2022-09-19 23:00:00+00:00,202.505,23080,532.78
2022-09-20 00:00:00+00:00,200.48,20240.5,532.78
2022-09-20 01:00:00+00:00,199.06,19040.5,521.04
2022-09-20 02:00:00+00:00,198.665,18238.5,521.04
2022-09-20 03:00:00+00:00,200.09,17584.5,521.04
2022-09-20 04:00:00+00:00,250.26,17271,521.04
2022-09-20 05:00:00+00:00,330.805,17353,521.04
2022-09-20 06:00:00+00:00,366.32,18750.15045,521.04
2022-09-20 07:00:00+00:00,357.72,22200.80573,521.04
2022-09-20 08:00:00+00:00,334.94,25276.32296,521.04
2022-09-20 09:00:00+00:00,319.13,26443.4407,521.04
2022-09-20 10:00:00+00:00,316.705,26878.17096,521.04
2022-09-20 11:00:00+00:00,318.35,25919.17113,521.04
2022-09-20 12:00:00+00:00,318.145,25705.18307,521.04
2022-09-20 13:00:00+00:00,324.34,26266.47954,521.04
2022-09-20 14:00:00+00:00,360.89,26120.28035,521.04
2022-09-20 15:00:00+00:00,422.335,26700.13978,521.04
2022-09-20 16:00:00+00:00,473.075,27781.7454,521.04
2022-09-20 17:00:00+00:00,492.59,29531.48233,521.04
2022-09-20 18:00:00+00:00,458.785,30838.94704,521.04
2022-09-20 19:00:00+00:00,398.82,31154,521.04
2022-09-20 20:00:00+00:00,320.06,31111,521.04
2022-09-20 21:00:00+00:00,250,29799,521.04
2022-09-20 22:00:00+00:00,219.1,26979.5,521.04
2022-09-20 23:00:00+00:00,204.775,23772,521.04
2022-09-21 00:00:00+00:00,196.785,20526,521.04
2022-09-21 01:00:00+00:00,188.02,19100,542.42
2022-09-21 02:00:00+00:00,185.465,18279,542.42
2022-09-21 03:00:00+00:00,186.77,17669.5,542.42
2022-09-21 04:00:00+00:00,207.165,17160.5,542.42
2022-09-21 05:00:00+00:00,273.605,17025.5,542.42
2022-09-21 06:00:00+00:00,331.98,18069.15197,542.42
2022-09-21 07:00:00+00:00,324.185,21151.41713,542.42
2022-09-21 08:00:00+00:00,285.52,24482.46421,542.42
2022-09-21 09:00:00+00:00,263,25126.70377,542.42
2022-09-21 10:00:00+00:00,254.26,24337.44011,542.42
2022-09-21 11:00:00+00:00,231.53,22842.18876,542.42
2022-09-21 12:00:00+00:00,202.505,22001.19162,542.42
2022-09-21 13:00:00+00:00,189.95,21292.07117,542.42
2022-09-21 14:00:00+00:00,223.44,21111.03045,542.42
2022-09-21 15:00:00+00:00,279.605,21202.339,542.42
2022-09-21 16:00:00+00:00,309.735,22419.1539,542.42
2022-09-21 17:00:00+00:00,315.425,24509.21483,542.42
2022-09-21 18:00:00+00:00,272.045,26175.13806,542.42
2022-09-21 19:00:00+00:00,206.83,25782,542.42
2022-09-21 20:00:00+00:00,162.515,25536,542.42
2022-09-21 21:00:00+00:00,169.015,23962,542.42
2022-09-21 22:00:00+00:00,189.74,20672,542.42
2022-09-21 23:00:00+00:00,181,17029.5,542.42
2022-09-22 00:00:00+00:00,179.97,13565,542.42
2022-09-22 01:00:00+00:00,181.73,12025.5,541.32
2022-09-22 02:00:00+00:00,186.49,11370.5,541.32
2022-09-22 03:00:00+00:00,193.96,10830,541.32
2022-09-22 04:00:00+00:00,217.71,10582,541.32
2022-09-22 05:00:00+00:00,228.16,10829,541.32
2022-09-22 06:00:00+00:00,251.62,12412.26954,541.32
2022-09-22 07:00:00+00:00,271.75,16107.84457,541.32
2022-09-22 08:00:00+00:00,245.005,19049.8408,541.32
2022-09-22 09:00:00+00:00,223.96,19272.13854,541.32
2022-09-22 10:00:00+00:00,224.485,19597.69631,541.32
2022-09-22 11:00:00+00:00,236.17,19109.87706,541.32
2022-09-22 12:00:00+00:00,248.01,18852.89078,541.32
2022-09-22 13:00:00+00:00,251.305,19243.62243,541.32
2022-09-22 14:00:00+00:00,278.245,19881.10615,541.32
2022-09-22 15:00:00+00:00,330.165,20764.63455,541.32
2022-09-22 16:00:00+00:00,354.815,21828.908,541.32
2022-09-22 17:00:00+00:00,356.12,24463.72942,541.32
2022-09-22 18:00:00+00:00,328.86,26733.83347,541.32
2022-09-22 19:00:00+00:00,284.435,27733.5,541.32
2022-09-22 20:00:00+00:00,226.97,28523,541.32
2022-09-22 21:00:00+00:00,201.94,27617,541.32
2022-09-22 22:00:00+00:00,202.625,25526.5,541.32
2022-09-22 23:00:00+00:00,187.455,22488,541.32
2022-09-23 00:00:00+00:00,185.305,19722,541.32
2022-09-23 01:00:00+00:00,184.61,18364,534.89
2022-09-23 02:00:00+00:00,186.82,18090.5,534.89
2022-09-23 03:00:00+00:00,191.005,17700,534.89
2022-09-23 04:00:00+00:00,229.19,17431,534.89
2022-09-23 05:00:00+00:00,294.53,17570,534.89
2022-09-23 06:00:00+00:00,335.215,18724.4338,534.89
2022-09-23 07:00:00+00:00,336.005,22554.91217,534.89
2022-09-23 08:00:00+00:00,308.115,26185.31509,534.89
2022-09-23 09:00:00+00:00,282.09,27149.65567,534.89
2022-09-23 10:00:00+00:00,259.545,27615.47281,534.89
2022-09-23 11:00:00+00:00,242.43,26494.81883,534.89
2022-09-23 12:00:00+00:00,231.075,25954.97694,534.89
2022-09-23 13:00:00+00:00,211.695,25136.40789,534.89
2022-09-23 14:00:00+00:00,240.95,24163.54352,534.89
2022-09-23 15:00:00+00:00,308.77,23663.98069,534.89
2022-09-23 16:00:00+00:00,342.51,24640.72073,534.89
2022-09-23 17:00:00+00:00,349.505,26594.44478,534.89
2022-09-23 18:00:00+00:00,321.065,28374.89371,534.89
2022-09-23 19:00:00+00:00,270.42,28708,534.89
2022-09-23 20:00:00+00:00,232.29,29145,534.89
2022-09-23 21:00:00+00:00,244.79,27949,534.89
2022-09-23 22:00:00+00:00,262.86,25625,534.89
2022-09-23 23:00:00+00:00,247.405,22335.5,534.89
2022-09-24 00:00:00+00:00,216.325,18797,534.89
2022-09-24 01:00:00+00:00,189.105,16344,546.26
2022-09-24 02:00:00+00:00,184.855,15320.5,546.26
2022-09-24 03:00:00+00:00,185.165,14577.5,546.26
2022-09-24 04:00:00+00:00,194.825,13785,546.26
2022-09-24 05:00:00+00:00,205.095,13548,546.26
2022-09-24 06:00:00+00:00,250.9,13748.93096,546.26
2022-09-24 07:00:00+00:00,291.875,15134.02689,546.26
2022-09-24 08:00:00+00:00,280.645,16574.29119,546.26
2022-09-24 09:00:00+00:00,261.975,17580.54256,546.26
2022-09-24 10:00:00+00:00,241.68,17715.44203,546.26
2022-09-24 11:00:00+00:00,221.075,18007.69891,546.26
2022-09-24 12:00:00+00:00,195.46,17331.45227,546.26
2022-09-24 13:00:00+00:00,180.895,17158.65182,546.26
2022-09-24 14:00:00+00:00,184.825,16589.26919,546.26
2022-09-24 15:00:00+00:00,234.11,16429.45871,546.26
2022-09-24 16:00:00+00:00,292.41,18183.22341,546.26
2022-09-24 17:00:00+00:00,305.86,20469.13806,546.26
2022-09-24 18:00:00+00:00,295.625,22615.26632,546.26
2022-09-24 19:00:00+00:00,264.42,24709.5,546.26
2022-09-24 20:00:00+00:00,239,24848.5,546.26
2022-09-24 21:00:00+00:00,250.24,23857.5,546.26
2022-09-24 22:00:00+00:00,247.705,22315.5,546.26
2022-09-24 23:00:00+00:00,226.31,20013.5,546.26
2022-09-25 00:00:00+00:00,213.235,16983.5,546.26
2022-09-25 01:00:00+00:00,189.6,14912.5,546.26
2022-09-25 02:00:00+00:00,174.52,14204,546.26
2022-09-25 03:00:00+00:00,170.055,13713.5,546.26
2022-09-25 04:00:00+00:00,184.695,13129.5,546.26
2022-09-25 05:00:00+00:00,216.4,12760.5,546.26
2022-09-25 06:00:00+00:00,236.725,13001.91654,546.26
2022-09-25 07:00:00+00:00,238.91,13321.67807,546.26
2022-09-25 08:00:00+00:00,232.505,13715.95006,546.26
2022-09-25 09:00:00+00:00,212.75,14050.56493,546.26
2022-09-25 10:00:00+00:00,179.235,13947.77636,546.26
2022-09-25 11:00:00+00:00,157.66,13495.16685,546.26
2022-09-25 12:00:00+00:00,150.475,13264.05971,546.26
2022-09-25 13:00:00+00:00,154.455,13423.30541,546.26
2022-09-25 14:00:00+00:00,168.75,13159.03533,546.26
2022-09-25 15:00:00+00:00,211.03,12514.10585,546.26
2022-09-25 16:00:00+00:00,244.33,12699.57596,546.26
2022-09-25 17:00:00+00:00,233.595,14200.62267,546.26
2022-09-25 18:00:00+00:00,203.22,16079.76044,546.26
2022-09-25 19:00:00+00:00,184.065,16429.5,546.26
2022-09-25 20:00:00+00:00,173.24,16474.5,546.26
2022-09-25 21:00:00+00:00,177.57,15864.5,546.26
2022-09-25 22:00:00+00:00,175.795,13138.5,546.26
2022-09-25 23:00:00+00:00,141.735,9388.5,546.26
2022-09-26 00:00:00+00:00,114.49,5941,546.26
2022-09-26 01:00:00+00:00,100.185,4239,546.26
2022-09-26 02:00:00+00:00,107.79,3521.5,546.26
2022-09-26 03:00:00+00:00,137.955,3084.5,546.26
2022-09-26 04:00:00+00:00,193.075,2731.5,546.26
2022-09-26 05:00:00+00:00,203.62,2829.5,546.26
2022-09-26 06:00:00+00:00,208.185,4309.685841,546.26
2022-09-26 07:00:00+00:00,233.96,8067.865988,546.26
2022-09-26 08:00:00+00:00,208.855,11792.45346,546.26
2022-09-26 09:00:00+00:00,174.67,12437.69902,546.26
2022-09-26 10:00:00+00:00,158.93,12239.09518,546.26
2022-09-26 11:00:00+00:00,147.93,12185.84223,546.26
2022-09-26 12:00:00+00:00,138.675,11740.6921,546.26
2022-09-26 13:00:00+00:00,141.15,11976.74088,546.26
2022-09-26 14:00:00+00:00,155.085,11481.2888,546.26
2022-09-26 15:00:00+00:00,190.415,11476.78003,546.26
2022-09-26 16:00:00+00:00,241.215,12756.99398,546.26
2022-09-26 17:00:00+00:00,268.93,15806.54783,546.26
2022-09-26 18:00:00+00:00,244.26,18552.31467,546.26
2022-09-26 19:00:00+00:00,198.585,19574,546.26
2022-09-26 20:00:00+00:00,171.13,20225,546.26
2022-09-26 21:00:00+00:00,173.835,19083.5,546.26
2022-09-26 22:00:00+00:00,170.955,16243.5,546.26
2022-09-26 23:00:00+00:00,153.205,13513.5,546.26
2022-09-27 00:00:00+00:00,144.16,10775,546.26
2022-09-27 01:00:00+00:00,135.025,8614.5,513.86
2022-09-27 02:00:00+00:00,144.345,7888,513.86
2022-09-27 03:00:00+00:00,171.415,7044.5,513.86
2022-09-27 04:00:00+00:00,195.86,6551,513.86
2022-09-27 05:00:00+00:00,189.885,6411,513.86
2022-09-27 06:00:00+00:00,193.845,7452.456,513.86
2022-09-27 07:00:00+00:00,195.77,11253.50616,513.86
2022-09-27 08:00:00+00:00,168.605,14964.64645,513.86
2022-09-27 09:00:00+00:00,158.285,15399.50951,513.86
2022-09-27 10:00:00+00:00,159.25,14682.69994,513.86
2022-09-27 11:00:00+00:00,161.645,13866.50631,513.86
2022-09-27 12:00:00+00:00,165.79,13579.68416,513.86
2022-09-27 13:00:00+00:00,163.35,13875.53234,513.86
2022-09-27 14:00:00+00:00,177.625,14105.25096,513.86
2022-09-27 15:00:00+00:00,231.555,14585.59749,513.86
2022-09-27 16:00:00+00:00,282.47,16232.42786,513.86
2022-09-27 17:00:00+00:00,312.8,19021.65157,513.86
2022-09-27 18:00:00+00:00,298.995,22122.73544,513.86
2022-09-27 19:00:00+00:00,250.77,23518,513.86
2022-09-27 20:00:00+00:00,197.535,23966.5,513.86
2022-09-27 21:00:00+00:00,162.175,22866.5,513.86
2022-09-27 22:00:00+00:00,153.505,21178,513.86
2022-09-27 23:00:00+00:00,150.8,17638.5,513.86
2022-09-28 00:00:00+00:00,153.62,14207.5,513.86
2022-09-28 01:00:00+00:00,152.195,13078.5,543.53
2022-09-28 02:00:00+00:00,150.245,12984.5,543.53
2022-09-28 03:00:00+00:00,150.77,12742.5,543.53
2022-09-28 04:00:00+00:00,190.265,12757.5,543.53
2022-09-28 05:00:00+00:00,254.735,12990.5,543.53
2022-09-28 06:00:00+00:00,284.935,14023.33386,543.53
2022-09-28 07:00:00+00:00,285.26,18142.6572,543.53
2022-09-28 08:00:00+00:00,264.29,21802.18899,543.53
2022-09-28 09:00:00+00:00,240.755,21874.31041,543.53
2022-09-28 10:00:00+00:00,227,20712.92085,543.53
2022-09-28 11:00:00+00:00,211.73,20258.62836,543.53
2022-09-28 12:00:00+00:00,186.27,20293.47929,543.53
2022-09-28 13:00:00+00:00,174.395,20618.01221,543.53
2022-09-28 14:00:00+00:00,212.225,20563.8472,543.53
2022-09-28 15:00:00+00:00,259.98,20396.9813,543.53
2022-09-28 16:00:00+00:00,281.065,21968.47219,543.53
2022-09-28 17:00:00+00:00,300.735,24407.9174,543.53
2022-09-28 18:00:00+00:00,273.95,27370.20666,543.53
2022-09-28 19:00:00+00:00,212.34,28354,543.53
2022-09-28 20:00:00+00:00,169.94,28400,543.53
2022-09-28 21:00:00+00:00,162.14,27002.5,543.53
2022-09-28 22:00:00+00:00,171.74,24994,543.53
2022-09-28 23:00:00+00:00,168.765,21536,543.53
2022-09-29 00:00:00+00:00,169.97,18210,543.53
2022-09-29 01:00:00+00:00,169.845,16314.5,600.08
2022-09-29 02:00:00+00:00,170.635,16105,600.08
2022-09-29 03:00:00+00:00,187.745,15976,600.08
2022-09-29 04:00:00+00:00,223.07,15782.5,600.08
2022-09-29 05:00:00+00:00,285.645,16089.5,600.08
2022-09-29 06:00:00+00:00,341.39,17494.67025,600.08
2022-09-29 07:00:00+00:00,351.375,21969.47626,600.08
2022-09-29 08:00:00+00:00,334.505,26349.04032,600.08
2022-09-29 09:00:00+00:00,308.445,26462.67968,600.08
2022-09-29 10:00:00+00:00,292.615,26337.88432,600.08
2022-09-29 11:00:00+00:00,293.16,24887.49808,600.08
2022-09-29 12:00:00+00:00,295.22,23674.56522,600.08
2022-09-29 13:00:00+00:00,299.795,23101.64259,600.08
2022-09-29 14:00:00+00:00,335.105,23233.65948,600.08
2022-09-29 15:00:00+00:00,401.32,23702.49529,600.08
2022-09-29 16:00:00+00:00,462.315,25090.83928,600.08
2022-09-29 17:00:00+00:00,472.305,27675.21868,600.08
2022-09-29 18:00:00+00:00,408.27,29832.24051,600.08
2022-09-29 19:00:00+00:00,338.295,31028,600.08
2022-09-29 20:00:00+00:00,269.32,31407.5,600.08
2022-09-29 21:00:00+00:00,248.86,29729,600.08
2022-09-29 22:00:00+00:00,232.455,27251,600.08
2022-09-29 23:00:00+00:00,193.44,23283.5,600.08
2022-09-30 00:00:00+00:00,186.105,19347.5,600.08
2022-09-30 01:00:00+00:00,162.845,17262,538.91
2022-09-30 02:00:00+00:00,147.795,16059,538.91
2022-09-30 03:00:00+00:00,141.225,14877,538.91
2022-09-30 04:00:00+00:00,156.405,13485,538.91
2022-09-30 05:00:00+00:00,220.085,12439.5,538.91
2022-09-30 06:00:00+00:00,270.345,12509.17239,538.91
2022-09-30 07:00:00+00:00,245.71,15239.98266,538.91
2022-09-30 08:00:00+00:00,203.965,18742.33804,538.91
2022-09-30 09:00:00+00:00,181.25,19209.07493,538.91
2022-09-30 10:00:00+00:00,177.96,18379.6866,538.91
2022-09-30 11:00:00+00:00,159.095,17194.66815,538.91
2022-09-30 12:00:00+00:00,127.95,16237.69737,538.91
2022-09-30 13:00:00+00:00,116.305,15434.31005,538.91
2022-09-30 14:00:00+00:00,148.425,14932.93167,538.91
2022-09-30 15:00:00+00:00,197.31,14734.00518,538.91
2022-09-30 16:00:00+00:00,229.495,14978.88106,538.91
2022-09-30 17:00:00+00:00,245.295,16787.27209,538.91
2022-09-30 18:00:00+00:00,223.355,18238.49504,538.91
2022-09-30 19:00:00+00:00,184.875,18548.5,538.91
2022-09-30 20:00:00+00:00,137.89,18357,538.91
2022-09-30 21:00:00+00:00,130.255,17162.5,538.91
2022-09-30 22:00:00+00:00,133.35,14897,538.91
2022-09-30 23:00:00+00:00,94.505,12517,538.91
2022-10-01 00:00:00+00:00,61.66,10211.5,538.91
2022-10-01 01:00:00+00:00,45.35,8710,498.22
2022-10-01 02:00:00+00:00,36.195,8171.5,498.22
2022-10-01 03:00:00+00:00,44.64,7462.5,498.22
2022-10-01 04:00:00+00:00,77.545,6404,498.22
2022-10-01 05:00:00+00:00,98.17,5841.5,498.22
2022-10-01 06:00:00+00:00,117.41,6498.691971,498.22
2022-10-01 07:00:00+00:00,134.025,7907.120812,498.22
2022-10-01 08:00:00+00:00,109.765,9219.983382,498.22
2022-10-01 09:00:00+00:00,80.845,9408.715152,498.22
2022-10-01 10:00:00+00:00,65,8387.05662,498.22
2022-10-01 11:00:00+00:00,55.63,6889.13138,498.22
2022-10-01 12:00:00+00:00,55.76,6068.60057,498.22
2022-10-01 13:00:00+00:00,59.805,6198.862509,498.22
2022-10-01 14:00:00+00:00,90.925,6345.223618,498.22
2022-10-01 15:00:00+00:00,146.875,6868.218267,498.22
2022-10-01 16:00:00+00:00,185.88,8334.446815,498.22
2022-10-01 17:00:00+00:00,211.665,11185.22144,498.22
2022-10-01 18:00:00+00:00,197.79,14782.47833,498.22
2022-10-01 19:00:00+00:00,155.895,16244.5,498.22
2022-10-01 20:00:00+00:00,122.615,17154.5,498.22
2022-10-01 21:00:00+00:00,114.03,15823.5,498.22
2022-10-01 22:00:00+00:00,100.115,13714.5,498.22
2022-10-01 23:00:00+00:00,73.56,10873.5,498.22
2022-10-02 00:00:00+00:00,63.07,8413.5,498.22
2022-10-02 01:00:00+00:00,57.3,7067,498.22
2022-10-02 02:00:00+00:00,62.795,6699,498.22
2022-10-02 03:00:00+00:00,83.775,6705.5,498.22
2022-10-02 04:00:00+00:00,126.82,6534.5,498.22
2022-10-02 05:00:00+00:00,138.105,6907,498.22
2022-10-02 06:00:00+00:00,148.34,7788.534794,498.22
