Datetime,Actual,Naive,gLEAR 28,gLEAR 56,gLEAR 91,gLEAR 182,gLEAR 364,gLEAR avg,24LEAR 28,24LEAR 56,24LEAR 91,24LEAR 182,24LEAR 364,24LEAR avg,DNN 28,DNN 56,DNN 91,DNN 182,DNN 364,DNN avg
2022-12-31 16:00:00+00:00,214.11,169.14,222.80383064482544,175.96743992805466,181.38741839825695,174.14361050043468,137.5568270090915,178.37182529613264,211.480434296962,362.4062966102026,255.6799094879836,173.6129306224393,138.10275177731992,228.2564645589815,295.06458,136.86505,116.31015,137.87468,115.679924,160.35887680000002
2022-12-31 17:00:00+00:00,207.61,160.855,206.4109735019688,162.00154707091195,175.2840118048502,179.91852808285202,150.07451931678358,174.73791595547334,207.99607995019625,294.2348406846143,228.6848382731761,160.4759962151762,122.31194705435568,202.7407404355037,273.29315,133.46758,114.75042,135.18517,120.21565,155.382394
2022-12-31 18:00:00+00:00,188.115,143.77,159.1068663591119,116.25493992805478,137.4276931235317,153.76905006087412,132.5018682178826,139.81208353789103,165.5180902729554,149.30160325884265,126.3996175025169,101.85617076228178,101.14040859191456,128.84317807770225,242.1827,117.04409,105.599495,120.284386,115.576744,140.137483
2022-12-31 19:00:00+00:00,168.065,127.53,133.51366970197125,101.20645789286829,112.35336646230864,124.45490170922594,106.06699184425617,115.51907752212605,118.88184164025884,107.9446524533602,99.53108245397716,74.73029692190372,74.06967990448061,95.0315106747961,236.018,105.6164,92.09812,100.02421,99.531334,126.65761280000001
2022-12-31 20:00:00+00:00,159.015,111.52,108.52958018768842,101.20645789286829,108.61664321584408,96.68689595349863,79.96380503106936,99.00067645619374,87.2091215258071,81.81568988802653,76.61690611271794,56.90229263388903,61.51717056100898,72.81223614428993,211.64815,97.75218,89.85944,94.475815,89.38703,116.624523
2022-12-31 21:00:00+00:00,143.865,82.8,83.02333018768766,86.51788675141847,93.8342805784815,94.62302762571414,72.99892889027515,86.19949080671537,57.40884087599726,63.10203470640465,65.57017173992259,47.30282417439206,55.88329592454639,57.853433484252584,226.43211,87.72812,82.95072,86.10943,77.6158,112.167236
2022-12-31 22:00:00+00:00,69.525,75.13,64.22386590197335,73.50110103713283,83.90092893013,80.82585729604382,62.22487669247288,72.93532597155058,47.23960078719884,49.16971435579229,54.9596865340228,50.85419076256663,57.51465694465512,51.94756987684714,222.37114,85.307144,76.61384,87.05823,77.430275,109.75612579999998
2022-12-31 23:00:00+00:00,19.825,81.06,57.86797304483103,69.20726175141866,78.03158827078921,68.22745070263726,53.34699207708826,65.33625316935289,78.17731394310404,59.717260830345495,56.72024697336714,54.39572020470851,57.23073110083729,61.2482546104725,283.2623,79.57308,75.54325,78.22686,75.93904,118.508906
2023-01-01 00:00:00+00:00,28.27,69.935,52.16529447340218,63.99752960856144,73.117852007053,60.23695619714272,47.60239042873667,59.4240045429792,73.51419054956105,56.7888095888876,55.54122039069675,49.784489308454496,50.18326500470734,57.16239496846144,257.55023,81.22263,74.19357,73.82744,78.02033,112.96284
2023-01-01 01:00:00+00:00,18.21,59.155,22.46967107558899,53.45087202628604,77.76584093939817,62.153824631277786,62.29566120845732,55.62717397620166,21.00414682433828,23.540273314459768,25.745364050173865,26.36126600884259,26.882702795334097,24.706750598629718,161.91518,70.044556,58.565735,60.612766,52.000984,80.6278442
2023-01-01 02:00:00+00:00,2.495,50.115,15.141992504160356,46.90997916914306,72.99215962071695,59.58544551039856,57.888875494171614,50.50369045971811,15.739334320685913,17.760837154033823,22.42875441540005,19.75324895504656,18.898079624567828,18.916050893946835,153.49,62.059933,53.304184,55.5247,49.45762,74.76728740000001
2023-01-01 03:00:00+00:00,-0.115,47.605,14.116456789874718,46.21390774057189,74.69726951082684,63.60393452138759,59.86842219746832,51.69999815202588,12.48472561652818,14.329117282140912,17.20705939989432,11.001125977930457,12.361485984144537,13.476702852127682,147.3749,60.228516,54.137135,53.858414,47.26757,72.57330699999999
2023-01-01 04:00:00+00:00,-0.575,46.71,24.20181393273185,54.356675597714585,87.27243434599154,83.57780814776116,75.85803758208371,65.05335392125657,16.422644304893964,16.262353185221173,12.929968093028265,8.268066128694954,14.685300095304283,13.713666361428528,159.07153,59.045784,55.962296,62.84268,49.20051,77.22456
2023-01-01 05:00:00+00:00,-0.075,52.92,55.08984964701759,80.63203274057176,112.25875302731026,105.89838369689568,95.80505665763152,89.93681515388536,21.436149205180584,31.889418625012155,28.43176738653653,27.784425125326464,36.00764783202686,29.10988163481652,177.73601,75.68045,63.750923,73.63309,61.75991,90.51207659999999
2023-01-01 06:00:00+00:00,4.735,63.23,90.43237487522713,98.76736524565788,124.45070390328796,118.00688003347072,112.4686966899109,108.82520414951091,4.582799760782734,47.01112534393877,46.98938397083316,46.911783469722295,53.110757182281546,39.721169945511704,185.58339,87.04748,75.85755,91.34296,73.23321,102.61291800000001
2023-01-01 07:00:00+00:00,22.895,78.785,90.43237487522713,98.76736524565788,126.88650623170096,121.3886932202838,116.02643020639448,110.70027395585285,-18.902686353221757,65.5362037002931,67.7699583445203,66.34812091154413,64.40614847483185,49.031549015593534,197.5435,87.43122,83.26269,106.495384,85.966095,112.1397778
2023-01-01 08:00:00+00:00,67.115,103.835,91.39306353793955,98.76736524565788,128.956506231701,111.7159459675366,108.99141647013072,107.96485949059316,36.086104640239625,100.09012778628602,102.43705117291417,78.2110080874871,86.03953444147285,80.57276522567994,223.88612,91.39951,86.0253,102.11963,94.9645,119.67901200000001
2023-01-01 09:00:00+00:00,117.07,130.0,92.90663496651102,98.76736524565788,124.45070390328796,105.89838369689568,98.72871042617469,104.15035964770543,92.96782813381084,118.62705559166972,115.13559929119404,98.95221067782389,105.59589084909187,106.25571690871807,232.72537,87.01849,81.7961,87.68144,94.2703,116.69833999999999
2023-01-01 10:00:00+00:00,135.075,147.965,90.43237487522713,98.76736524565788,124.45070390328796,105.89838369689568,95.80505665763152,103.07077687574004,107.33750907920584,123.51866535106252,120.174272789516,107.644823514654,113.99092107387284,114.53323836166223,218.7057,84.63923,80.07939,88.12777,100.55249,114.42091599999999
2023-01-01 11:00:00+00:00,141.58,161.455,90.43237487522713,98.76736524565788,124.45070390328796,105.89838369689568,94.91529032933649,102.89282361008102,109.6930872155432,122.582985426626,128.06143665806496,112.63413591204392,118.85111997395173,118.36455303724597,229.9476,85.132324,79.774605,87.50371,97.85345,116.0423378
2023-01-01 12:00:00+00:00,153.885,178.97,90.43237487522713,98.76736524565788,124.45070390328796,105.89838369689568,90.85075736230344,102.07991701667441,108.00545610947738,121.15295296747954,136.4078953549479,118.74794203555624,117.71874010929662,120.40659731535152,243.60988,90.52938,83.69943,89.606575,97.37033,120.963119
2023-01-01 13:00:00+00:00,160.465,181.98,90.43237487522713,98.76736524565788,124.45070390328796,105.89838369689568,91.5210458238419,102.21397470898211,109.21503794474022,122.5557060280732,139.59345495988464,118.61220435215412,119.80945858945414,121.95717237486126,216.57317,96.30547,92.66751,90.41631,92.16382,117.62525600000001
2023-01-01 14:00:00+00:00,148.605,176.265,93.03056353793956,98.76736524565788,126.03178095697588,106.11836354995408,95.80505665763152,103.95062598963179,108.45021089200443,124.3890782433544,130.71710287252608,119.39094472139924,127.0736694146428,122.0042012287854,210.746,92.38424,93.008736,92.87172,93.64743,116.53162520000001
2023-01-01 15:00:00+00:00,152.47,167.49,128.8580635379396,129.29828234577946,155.0647479899427,143.9202591543498,122.9636554811197,136.02100170182626,102.33858633411651,140.51641832115962,167.52974200206378,163.69079288771468,144.25806995328767,143.66672189966846,213.5321,111.631775,104.10665,111.43728,109.7152,130.084601
2023-01-01 16:00:00+00:00,179.36,153.395,172.16324210936813,174.02069306006507,192.96370403389872,183.41185256094312,159.1554824041967,176.34299483369435,59.68680895854693,163.03129677175707,264.2885815702994,221.977694602916,190.12547128169336,179.82197063704257,253.72444,129.08142,122.16278,136.50937,126.70791,153.637184
2023-01-01 17:00:00+00:00,184.49,143.745,155.93038496651093,160.00560377435076,186.505517220712,189.1141602532508,171.65089449210882,172.64131214138666,111.93125455107682,181.47135886970688,246.0468582700854,213.5896620086641,190.16088785102,188.64000431011067,239.85724,123.00057,117.779976,140.47478,141.78778,152.5800692
2023-01-01 18:00:00+00:00,170.84,136.04,108.68199210936814,114.26703234577936,148.58744029763508,162.84157783566843,154.1228175690319,137.70017203149658,158.35158430634073,144.06312651123656,165.90191087067095,158.1782878811381,139.2546498779427,153.1499118894658,242.42079,115.634705,106.43042,115.733826,141.12277,144.2685022
2023-01-01 19:00:00+00:00,155.315,122.685,90.43237487522713,98.76736524565788,124.45070390328796,133.36924267083327,127.67684229430648,114.93930579786254,125.02325607044072,122.59987484965984,135.46847057769523,144.51462477482963,125.09196936838322,130.5396391282017,215.6342,100.930275,94.27268,104.34174,125.498856,128.1355502
2023-01-01 20:00:00+00:00,149.77,109.15,84.27163536130332,98.76736524565788,120.28270907126618,105.89838369689568,101.59674614046038,102.1633679031167,110.7210057218789,108.74876815326937,113.43540901897632,132.25256512476997,111.32897059133012,115.29734372204493,194.46013,89.820305,90.41954,95.809105,115.42577,117.18697
2023-01-01 21:00:00+00:00,138.515,90.37,58.51984964701758,84.04158631200026,105.42820357676078,103.36157188402493,94.66152659307276,89.20254760257527,96.20561358788537,93.6190938038331,86.42279708581331,98.50337037220017,94.45906283241185,93.84198753642876,180.52437,86.56934,83.19189,86.36412,108.73446,109.076836
2023-01-01 22:00:00+00:00,138.81,71.7,36.7605639327319,69.54301488342901,94.83084093939812,89.23407188402483,83.72671890076498,74.81904210806977,68.85518527247962,71.12674625270081,63.85184705056042,78.19944664190236,81.98283433429377,72.80321191038739,179.23119,84.20353,78.72139,84.66227,106.660355,106.69574699999998
2023-01-01 23:00:00+00:00,162.905,68.935,27.9553853613032,64.31310416914322,88.70715962071682,76.45044551039854,74.74658153812767,66.43453523993789,47.360093623550654,52.51979115031561,74.18673140915318,80.12407765537067,81.3191762202977,67.10197401173757,171.98604,81.025444,75.93878,75.780304,103.87131,101.7203756
2023-01-02 00:00:00+00:00,178.915,62.955,22.767171075588948,59.418997026286064,84.00150028005744,68.53157188402483,69.06817494472104,60.75748304213566,47.85558810954216,56.57113331237802,73.11559474161336,78.52626784586063,75.45382142249011,66.30448108637685,163.01083,75.402504,75.143654,73.99173,99.243484,97.35844039999999
2023-01-02 01:00:00+00:00,170.235,41.345,112.3082861048627,184.9328309361845,161.87588739911584,156.21190113151695,157.28048034272888,154.52187718288178,167.58021279404073,168.6493917267873,168.7176897693852,169.20847378841853,170.21973919229262,168.8751014541849,187.18394,95.35613,130.40868,129.90591,137.81914,136.13476
2023-01-02 02:00:00+00:00,150.7,22.69,105.04292896200576,178.40925950761314,156.86912915735755,153.59632420844005,152.87012319987178,149.35755300705765,160.32768504694195,161.31955168594664,160.33767968609595,161.0720242185297,162.1707489413737,161.0455379157776,183.91397,93.7287,123.60467,129.46542,135.56062,133.254676
2023-01-02 03:00:00+00:00,132.94,15.225,104.41596467629142,177.86952736475612,158.31500827823666,157.6563242084401,154.85274682624532,150.62191427079392,155.63087994126394,158.19504701699864,150.07038390078333,154.42484173848976,155.1256791671359,154.68936635293431,184.01068,93.073845,126.19374,138.23502,142.76845,136.856347
2023-01-02 04:00:00+00:00,125.01,8.325,114.59703610486297,186.0542595076131,170.41209619032466,177.66187365898946,170.84195012294867,163.9134431169478,158.3676938075646,157.01351022955637,136.45507328875323,148.15553270942766,147.16661559948687,149.43168512695775,177.66768,99.71311,134.77197,144.2523,156.16154,142.51332000000002
2023-01-02 05:00:00+00:00,134.66,14.295,145.16471467629148,212.2737237933273,195.2798983881266,200.7328612960361,190.92158366736092,188.87455636422845,161.2198535912075,163.33677048018814,134.48602736793984,148.20664857787435,146.0300303787778,150.65586607919755,196.63428,131.267,159.82695,168.03651,181.51929,167.456806
2023-01-02 06:00:00+00:00,133.785,36.375,183.03685753343436,231.8390238308811,208.21486339283297,212.1691598304133,207.46766417583083,208.54551375267852,146.5005707539166,155.5075945885604,139.99122566070363,147.31904929912932,155.34114761597317,148.93191758365666,193.30579,170.45184,219.6213,169.8119,210.52275,192.742716
2023-01-02 07:00:00+00:00,133.73,57.84,200.59755419057447,231.8390238308811,209.5604537903201,215.6898466436001,211.0349856044023,213.7443728119556,147.9680536465665,179.68406427652604,169.33763409451728,149.12086131372303,164.48878803419117,162.1198802731048,188.08447,190.9473,251.54797,171.57312,209.37218,202.305008
2023-01-02 08:00:00+00:00,151.545,58.165,209.41414370485836,231.8390238308811,211.82495928482516,206.25970928096277,204.04556252747923,212.67667972580134,188.27316484237744,210.3450519901206,203.9245859570144,176.69744922428077,187.53852038952533,193.3557544806637,210.69958,189.6302,248.67491,182.74643,205.56532,207.463288
2023-01-02 09:00:00+00:00,160.58,59.65,212.0745008477155,231.8390238308811,208.21486339283297,200.7328612960361,193.85038395605065,209.34232666470325,243.60292400162368,231.89192809142827,221.9109325519604,195.4045958193508,199.49529416849575,218.4611349265718,213.80508,180.43382,246.52995,161.28252,198.78004,200.166282
2023-01-02 10:00:00+00:00,163.43,74.34,206.7695008477155,231.8390238308811,208.21486339283297,200.7328612960361,190.92158366736092,207.69556660696531,253.35126344141892,240.036032068886,223.87972200683765,194.56792479548767,197.8330412718645,221.93359671689896,232.33054,171.48834,240.86858,157.07944,199.93709,200.340798
2023-01-02 11:00:00+00:00,164.91,81.53,204.43057227628677,231.8390238308811,208.21486339283297,200.7328612960361,190.102403419652,207.06394484313782,270.58688735474885,247.66384362180472,231.41123671092703,203.55509974551467,199.84535882203755,230.61248525100655,192.09439,174.87685,239.84125,162.59308,182.78328,190.43777
2023-01-02 12:00:00+00:00,164.62,90.505,207.49342941914404,231.8390238308811,208.21486339283297,200.7328612960361,186.05993089217944,206.86802176621472,280.23860594683765,256.92349226865605,237.4136815127155,215.9686404854106,203.4297334138444,238.79483072549283,221.41093,173.45102,250.53139,166.7068,191.22813,200.665654
2023-01-02 13:00:00+00:00,164.395,98.28,209.6068222762869,231.8390238308811,208.21486339283297,200.7328612960361,186.73266440866297,207.42524704093998,275.0138559025792,261.319524630233,236.90693103265988,223.3390773257792,205.5538461873369,240.42664701571766,211.99245,185.6575,260.15332,168.315,194.14828,204.05330999999998
2023-01-02 14:00:00+00:00,159.235,109.825,212.6937865620013,231.8390238308811,210.26177247163844,201.1941323578856,190.92158366736092,209.38205977795346,270.4131485372803,256.58987228326,228.305977108334,224.9545115328691,201.05083317315115,236.2628685269789,226.31485,186.91032,259.19217,173.50365,208.39381,210.86296
2023-01-02 15:00:00+00:00,179.675,141.755,248.13146513342963,262.91300911282093,238.98171752658348,238.7544620282154,218.12479329671,241.38108941955193,216.7708699388369,291.8586732865956,265.8404400934086,261.6767689114729,212.52876518935352,249.73510348393347,251.33884,216.41118,281.57098,199.78818,230.3049,235.882816
2023-01-02 16:00:00+00:00,224.655,171.215,291.54521513342945,307.6334555413923,276.5809482958141,278.1473191710725,254.264381208798,281.63426387010134,33.29160297332241,222.0504154931052,298.6463944209795,328.1619783181904,261.78835058366855,228.78774835785322,275.58344,236.96913,292.42044,221.4984,260.05972,257.30622600000004
2023-01-02 17:00:00+00:00,230.395,174.11,275.5468222762866,293.7410448271062,269.7950691749351,283.79731917107256,266.77640043956706,277.93133117779354,81.30924007516101,251.9978218171007,304.69949294984906,319.7528053621959,258.0276848725453,243.15740901537038,241.73747,214.87227,273.341,217.33522,258.78177,241.213546
2023-01-02 18:00:00+00:00,199.02,145.11,228.63217941914357,248.02613411282107,231.98902521889124,257.450423566677,249.2865515384684,243.07686277120024,243.15708269521747,289.5770074073241,257.270277103764,249.9397462341932,242.46001003375287,256.48082469485036,219.52383,198.94286,237.74484,185.1884,252.38147,218.75628
2023-01-02 19:00:00+00:00,169.35,116.075,200.59755419057447,231.8390238308811,208.21486339283297,227.89468180843528,222.87355703297365,218.2839360511395,241.36488556400303,220.3788115002853,216.23144398890395,208.79815033564813,205.91374385182468,218.537407048133,219.57118,169.82416,213.95691,172.89456,222.44156,199.73767400000003
2023-01-02 20:00:00+00:00,164.405,104.5,178.7406075334342,231.8390238308811,204.14890937713756,200.7328612960361,196.78990318681983,202.45026104486178,226.24220978270245,195.6282904132544,186.10707090675825,192.71675045683867,183.88630308953657,196.91612492981807,215.70177,149.49532,189.15729,158.86787,192.99265,181.24298000000002
2023-01-02 21:00:00+00:00,153.305,94.555,152.92185753343475,217.9239916504695,189.29110717933548,198.0407198128356,189.89701880426736,189.61493899606853,195.67402657937836,177.43795753911053,163.23521664700405,170.94052961087004,170.11981026512063,175.48150812829672,192.39532,126.81291,163.11874,138.58672,172.12105,158.60694800000002
2023-01-02 22:00:00+00:00,154.37,86.8,131.56167896200552,203.52729522189887,178.77786542109388,183.98030772492348,179.0921286943772,175.38785520485982,144.11447124430293,145.58924237755218,139.5123555463348,158.60865821232886,165.44311275750303,150.65356802760436,189.37901,117.08588,161.53644,151.36668,166.81615,157.236832
2023-01-02 23:00:00+00:00,168.125,85.895,123.8495361048628,198.70006307904168,173.03445882768725,171.49330223041807,170.209903419652,167.45745273233237,126.83782506710384,130.73183244909598,139.61062865701237,154.7682090966598,167.00312969040004,143.79032499205442,208.05478,119.78751,165.72762,140.8422,163.37582,159.557586
2023-01-03 00:00:00+00:00,156.935,88.79,119.40935753343403,194.3271166504701,168.57215113537956,163.75313739525322,164.58284298009156,162.1289211389257,139.5612332167034,132.1045510034897,137.43521645617176,152.78228493246215,163.0662696213096,144.98991104602732,193.70786,119.71741,159.50095,138.74538,156.80478,153.695276
2023-01-03 01:00:00+00:00,127.525,170.235,82.2898776454633,128.4156527325927,137.14242558538822,142.5205470868965,124.48698223902376,122.97109705787288,144.92505598014088,145.52947793897096,144.95264723741488,148.07950694298324,148.53855000394412,146.40504762069082,164.0558,106.19567,113.67689,117.0666,126.15614,125.43022
2023-01-03 02:00:00+00:00,96.915,150.7,74.40041335974907,121.74404558973556,131.8450080029706,139.85178335063276,120.04000421704578,117.57625090402675,135.6875740935467,135.26972684244305,131.72888926469574,136.72715805709691,134.55984651453358,134.7946389544632,175.09225,100.53181,108.39456,113.74555,119.11135,123.375104
2023-01-03 03:00:00+00:00,95.895,132.94,73.13362764546336,120.88636701830704,132.7778651458276,143.79288225173167,121.97026520605672,118.51220145347727,129.37493264672844,130.43988509542507,120.47650369469736,128.4352468572021,123.79353408531144,126.50402047587288,164.45236,100.168495,111.31105,107.55297,116.00974,119.89892300000001
2023-01-03 04:00:00+00:00,109.825,125.01,82.68291335974911,128.4822598754499,144.24259042055294,163.6401899440394,137.8801827884744,131.38562727765316,109.07276107956062,128.29977661439165,110.4894486094501,127.60785743884044,122.13187601965134,119.52034395237884,167.85092,101.92167,111.2253,134.3895,129.05846,128.88917
2023-01-03 05:00:00+00:00,134.755,134.66,112.50773478832058,154.14600987544983,168.8084145963769,191.7092100129489,157.8222156002859,156.9987169746764,85.23218568047596,130.8297984492879,107.34390099153724,150.46563554480932,140.472786367616,122.86886140674528,171.37218,111.54289,122.55089,164.40276,147.73083,143.51990999999998
2023-01-03 06:00:00+00:00,147.99,133.785,148.73635056365492,174.11562809482174,182.9165585649766,209.98562927164693,174.3944957424554,178.02973244751112,89.49671178762468,120.40985627158295,112.76468394600856,168.02846925991815,155.99531852093693,129.33900795721428,161.93062,128.93303,130.38066,201.52367,165.47342,157.64828000000003
2023-01-03 07:00:00+00:00,151.54,133.73,148.73635056365492,174.11562809482174,183.1116623062626,213.4878820188996,177.9302787094884,179.47636033862545,103.34502700661116,156.9671608690678,146.19226312720212,164.3721416752874,161.2882552159861,146.43296957883095,166.7817,131.9313,141.10513,201.5289,180.05786,164.280978
2023-01-03 08:00:00+00:00,159.47,151.545,148.73635056365492,174.11562809482174,185.8896842842844,204.20609630461388,170.9326413468511,176.77608011884521,148.80225131072396,203.15179443259376,175.95691841663694,176.14317937438136,167.5484775237994,174.32052421162706,184.89447,135.8407,144.27731,182.6911,176.9637,164.93345600000004
2023-01-03 09:00:00+00:00,162.03,160.58,151.1430915363853,174.11562809482174,182.9165585649766,193.32645344747104,160.77167980838954,172.45468229040884,164.5703884918684,192.7572106467208,174.9084175322181,186.1915070858581,171.02498983322596,177.89050271797828,169.98686,135.30629,147.44913,165.1977,166.98419,156.98483399999998
2023-01-03 10:00:00+00:00,159.115,163.43,148.73635056365492,174.11562809482174,182.9165585649766,191.7092100129489,157.8222156002859,171.05999256733762,187.42239821540244,185.64591094934312,174.22800791856616,192.4331130751636,176.06667795746938,183.15922162318893,193.68988,127.379005,149.67465,155.28069,154.54251,156.11334700000003
2023-01-03 11:00:00+00:00,155.21,164.91,148.73635056365492,174.11562809482174,182.9165585649766,190.8401075264568,156.9996196016612,170.72165287031424,199.97117526589903,194.00271645898272,177.45352785695766,195.5073202705228,175.06054632638225,188.3990572357489,177.27913,129.02637,147.49136,157.23697,152.90862,152.78849
2023-01-03 12:00:00+00:00,155.23,164.62,148.73635056365492,174.11562809482174,182.9165585649766,188.6696404934898,152.92786135990295,169.47320781536922,209.99401577877853,193.4033211026725,177.54167839161937,193.3149618209404,167.54989478273964,188.3607743753501,181.48132,128.89995,149.94865,161.66196,145.43973,153.48632199999997
2023-01-03 13:00:00+00:00,157.675,164.395,148.73635056365492,174.11562809482174,182.9165585649766,191.7092100129489,153.5851553159469,170.21258051046985,203.4970704681916,179.44777706872287,175.9602162551042,196.8020328611112,163.60473124478716,183.8623655795834,179.0798,128.77477,152.56047,164.32983,133.9171,151.732394
2023-01-03 14:00:00+00:00,156.8,159.235,151.4202343935283,174.11562809482174,185.08034362494385,199.285107293625,157.8222156002859,173.54470580144095,189.70909607739,172.708658354314,171.92693009474635,210.13748513856228,165.64191106152435,182.0248161453074,184.33542,133.02739,151.78807,188.13065,142.05786,159.867878
2023-01-03 15:00:00+00:00,158.965,179.675,187.00844867924263,205.14797376637185,213.60820076780087,236.81389850241604,184.9775589292686,205.51121612901997,170.3376899862727,262.19323189214765,226.41298935493265,233.8357145858309,176.47184107267893,213.85029337837258,206.10185,145.15369,172.79613,204.93488,154.78699,176.75470800000002
2023-01-03 16:00:00+00:00,163.33,224.655,231.4875558220996,250.30761662351463,251.4199040645043,276.3086787221962,221.1658418963017,246.13791942572328,196.6389183555982,461.3703841464734,289.9455442366244,278.9749295709924,194.7342201116091,284.3327992842595,218.33507,171.912,191.53383,223.1858,172.38644,195.47062799999998
2023-01-03 17:00:00+00:00,154.965,230.395,216.11648439352945,236.822080909229,244.5625414271416,281.9071127881303,233.67540233586183,242.61672437077846,197.03524793235167,358.06993097235835,260.1681063301761,260.3696042453312,188.75492454632277,252.879562805308,225.47849,153.24278,181.49698,215.98218,176.3689,190.513866
2023-01-03 18:00:00+00:00,154.57,199.02,168.9854129649568,190.94600948065727,206.79160736120755,255.3809589419764,216.13350673146653,207.64749909605288,174.49033420984605,209.2047251655244,193.4230469990412,190.1302859780837,166.9846655833247,186.846611587164,209.87173,142.03894,165.52715,183.60657,163.28404,172.865686
2023-01-03 19:00:00+00:00,155.91,169.35,148.73635056365492,174.11562809482174,182.9165585649766,225.6762061947238,189.6751550831147,184.22397970025835,163.2354503245518,145.7409872805071,157.72289816241943,147.11726233525724,138.5717005079432,150.47765972213574,168.54518,133.68127,154.99866,141.11427,145.34991,148.73785800000002
2023-01-03 20:00:00+00:00,133.415,164.405,146.43523478832054,174.11562809482174,179.4408871238496,195.48911828263607,163.60923475344438,171.8180206086145,153.70805626559607,141.4041609689449,141.8383141791888,128.3152479620221,125.06477916582573,138.06611170831553,169.6495,126.06393,141.97842,120.92781,133.84169,138.49227000000002
2023-01-03 21:00:00+00:00,102.935,153.305,121.26094907403488,160.71404558973543,164.44511789308024,183.84238774623705,156.72228443682604,157.39695694798272,125.41094130208984,123.7188495226946,127.33060047123745,108.79906158324717,121.6306249369115,121.37801556323612,167.43626,119.17838,132.61646,113.6972,127.456955,132.07705099999998
2023-01-03 22:00:00+00:00,75.105,154.37,99.95898478832063,146.74243844687848,153.80385415681673,169.91741521876483,145.9164877335293,143.26783606886198,79.93692891458328,99.51333037175368,114.28855554898183,102.58619841367732,114.36500408058916,102.13800346591707,152.75215,114.85869,130.35292,115.79231,122.86366,127.323946
2023-01-03 23:00:00+00:00,54.4,168.125,92.45416335974912,142.47100987544997,148.3798981128607,157.58964049348992,136.99361685440843,135.57766573919162,41.36954658668824,93.57222488194836,100.59947616236718,98.69528328968173,114.53988841809952,89.755283867757,177.7665,113.791214,129.31006,108.93225,123.283226,130.61665
2023-01-04 00:00:00+00:00,37.45,156.935,87.72755621689197,137.90886701830706,143.92511789308043,149.8079371967867,131.3184245467162,130.1375805743565,28.88200652590163,87.97961595099159,92.73827258482204,93.18126661387272,109.32934973787312,82.42210228269221,170.43605,116.44168,126.49465,105.76542,119.97162,127.821884
2023-01-04 01:00:00+00:00,18.955,127.525,66.46446741090156,58.563974047321565,50.72939027932921,65.08670926536162,68.95828688508975,61.96056557760075,30.00742320600389,32.174719819937366,33.32123474632078,35.06033339159259,36.02547272415946,33.317836777602814,135.75565,49.789673,59.636887,57.82465,59.1683,72.435032
2023-01-04 02:00:00+00:00,8.28,96.915,57.52143169661571,51.35290261875001,45.34395071888967,62.248302671955,64.49575941256217,56.1924694237545,18.183702546900548,24.80786330509406,24.51993110446585,25.18747128140828,25.217306243837413,23.58325489634123,116.24307,42.303448,52.017048,55.287014,51.544147,63.4789454
2023-01-04 03:00:00+00:00,7.675,95.895,56.13661026804425,50.35611690446444,46.26477489471405,66.16890706755942,66.43236655541945,57.07175513804032,14.280821045808722,23.451079446108597,23.96999639542417,21.389562851956725,19.45769399622125,20.509830747103894,120.29276,41.444973,55.8055,53.53509,50.42247,64.30015859999999
2023-01-04 04:00:00+00:00,21.88,109.825,65.86553883947293,57.85067047589296,57.4346100595492,85.97124223239452,82.32221545651831,69.8888554127656,19.36151844367737,32.371976199059986,26.57811389104444,26.93524527377599,29.471387521161702,26.9436482657439,132.69356,48.500988,61.899323,63.956135,53.145355,72.03907219999999
2023-01-04 05:00:00+00:00,59.225,134.755,95.3946459823301,83.40727761875011,82.04554412548296,109.06653913160756,102.27179863463024,94.43716109856021,38.460719117827054,55.64137683450814,45.25539406606589,60.181224307885486,61.66809247816671,52.24136136089065,169.29738,57.794247,74.38567,81.27547,75.04257,91.5590674
2023-01-04 06:00:00+00:00,102.26,147.99,130.40158765052155,103.51422538357656,104.73878572850354,120.1455338983237,118.79496247643344,115.51901902747177,54.65887543105941,59.53770495510042,58.19112831614326,84.06254215027027,83.90599200812082,68.07124857213884,175.62137,73.28146,88.52964,97.033165,86.50807,104.194741
2023-01-04 07:00:00+00:00,128.7,151.54,130.40158765052155,103.51422538357656,108.07018674979508,123.65690752469754,122.32769599291696,117.59412066030154,76.4299115951019,74.86955218214722,69.24437107752937,97.17941451080787,92.17104558418636,81.97885898995455,182.98361,83.572205,99.68648,101.12254,101.89209,113.85138500000001
2023-01-04 08:00:00+00:00,140.925,159.47,130.40158765052155,103.51422538357656,111.0698021344098,114.47487455766448,115.3487674214884,114.96185142953216,112.69848976728744,115.28504850009448,97.40221730550844,112.39656541290351,113.55569316023744,110.26760282920625,193.31638,93.16397,101.38227,95.38244,122.6469,121.178392
2023-01-04 09:00:00+00:00,145.07,162.03,132.09482415896656,103.51422538357656,107.12502191463028,109.06653913160756,105.20853390500484,111.40182889875716,141.9630372024427,132.34838219671568,111.2787033510544,123.4922877024153,120.7735487184324,125.97119183421209,207.75069,80.74481,101.387566,86.76401,117.15025,118.7594652
2023-01-04 10:00:00+00:00,141.59,159.115,130.40158765052155,103.51422538357656,104.73878572850354,109.06653913160756,102.27179863463024,109.99858730576788,142.16033949304295,128.65884876400085,118.20488192392428,127.01323799784896,118.88345022346644,126.98415168045669,198.53877,69.69691,99.917786,85.58532,128.50331,116.44841919999999
